Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	ElectronTrig_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct	DYJets_Stat_pct	DYJets_SystUp_pct	DYJets_SystDn_pct	DYJets_TotalUp_pct	DYJets_TotalDn_pct	DYJets_Pileup_pct	DYJets_ElectronID_pct	DYJets_ElectronReco_pct	DYJets_ElectronTrig_pct	DYJets_MuonID_pct	DYJets_MuonReco_pct	DYJets_MuonTrig_pct	DYJets_MuonIso_pct	DYJets_JER_pct	DYJets_JES_pct	TT_Stat_pct	TT_SystUp_pct	TT_SystDn_pct	TT_TotalUp_pct	TT_TotalDn_pct	TT_Pileup_pct	TT_ElectronID_pct	TT_ElectronReco_pct	TT_ElectronTrig_pct	TT_MuonID_pct	TT_MuonReco_pct	TT_MuonTrig_pct	TT_MuonIso_pct	TT_JER_pct	TT_JES_pct	Nonprompt_Stat_pct	Nonprompt_SystUp_pct	Nonprompt_SystDn_pct	Nonprompt_TotalUp_pct	Nonprompt_TotalDn_pct	Nonprompt_Pileup_pct	Nonprompt_ElectronID_pct	Nonprompt_ElectronReco_pct	Nonprompt_ElectronTrig_pct	Nonprompt_MuonID_pct	Nonprompt_MuonReco_pct	Nonprompt_MuonTrig_pct	Nonprompt_MuonIso_pct	Nonprompt_JER_pct	Nonprompt_JES_pct	Others_Stat_pct	Others_SystUp_pct	Others_SystDn_pct	Others_TotalUp_pct	Others_TotalDn_pct	Others_Pileup_pct	Others_ElectronID_pct	Others_ElectronReco_pct	Others_ElectronTrig_pct	Others_MuonID_pct	Others_MuonReco_pct	Others_MuonTrig_pct	Others_MuonIso_pct	Others_JER_pct	Others_JES_pct	WR4000N100MM	WR4000N2100MM
59	580.0000	590.0000	0.1418	0.0000	0.0000	0.1290	0.0000	0.0127	51.7723	10.1605	5.8390	52.7598	52.1005	9.5621	0.0000	0.0000	0.0000	0.8067	0.0000	3.2499	0.7670	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	56.6383	10.8600	5.5246	57.6701	56.9071	10.3561	0.0000	0.0000	0.0000	0.7454	0.0000	3.1052	0.7018	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	53.1164	5.3491	9.0392	53.3850	53.8800	7.4636	0.0000	0.0000	0.0000	1.4279	0.0000	4.7160	1.4280	0.0000	0.0000	0.2903	0.0046
60	590.0000	600.0000	0.1200	0.0000	0.0000	0.1134	0.0000	0.0066	59.9852	16.7272	14.3028	62.2737	61.6668	15.9345	0.0000	0.0000	0.0000	2.4213	0.0000	3.9560	2.0924	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	63.4489	17.5908	15.0266	65.8422	65.2040	16.8208	0.0000	0.0000	0.0000	2.5044	0.0000	3.9441	2.1615	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	20.7811	4.4169	4.3560	21.2453	21.2327	0.6358	0.0000	0.0000	0.0000	0.9876	0.0000	4.1621	0.8984	0.0000	0.0000	0.3072	0.0034
61	600.0000	610.0000	0.0873	0.0000	0.0000	0.1410	-0.0597	0.0061	108.1505	15.5018	18.8231	109.2558	109.7763	16.6699	0.0000	0.0000	0.0000	4.0990	0.0000	6.7222	3.8552	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	51.8778	15.2535	16.1110	54.0738	54.3219	14.6308	0.0000	0.0000	0.0000	3.1464	0.0000	5.1793	2.9975	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	13.1018	4.3295	4.9801	13.7986	14.0163	2.6416	0.0000	0.0000	0.0000	0.7628	0.0000	4.1316	0.6940	0.0000	0.0000	0.2999	0.0037
62	610.0000	620.0000	0.0686	0.0000	0.0000	0.0631	0.0000	0.0055	52.4971	17.3004	41.0846	55.2743	66.6625	15.9378	0.0000	0.0000	0.0000	3.3485	0.0000	5.2269	2.5995	0.0000	39.0967	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	57.0941	18.8469	44.6549	60.1244	72.4831	17.4997	0.0000	0.0000	0.0000	3.6027	0.0000	5.3110	2.7897	0.0000	42.5293	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	13.4010	4.3600	4.6640	14.0924	14.1894	1.8511	0.0000	0.0000	0.0000	0.4527	0.0000	4.2692	0.4335	0.0000	0.0000	0.3191	0.0058
63	620.0000	630.0000	0.1066	0.0000	0.0000	0.1012	0.0000	0.0054	71.0178	63.2034	21.2623	95.0694	74.1324	63.0176	0.0000	0.0000	0.0000	1.8492	0.0000	4.0597	1.8831	0.0000	7.7401	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	74.8196	66.4322	22.4208	100.0560	78.1067	66.2545	0.0000	0.0000	0.0000	1.8973	0.0000	4.0283	1.9393	0.0000	8.1549	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	14.1859	5.4802	4.7502	15.2076	14.9601	2.6149	0.0000	0.0000	0.0000	0.9530	0.0000	4.6467	0.8339	0.0000	0.0000	0.3052	0.0062
64	630.0000	640.0000	0.0306	0.0000	0.0000	0.0224	0.0000	0.0081	144.1545	24.6174	17.9862	146.2414	145.2723	20.9223	0.0000	0.0000	0.0000	6.1058	0.0000	9.8193	5.8801	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	82.4836	10.4554	7.1314	83.1436	82.7913	8.4485	0.0000	0.0000	0.0000	2.6307	0.0000	4.9260	2.5982	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	492.2251	63.8919	48.7495	496.3544	494.6332	55.3840	0.0000	0.0000	0.0000	15.7069	0.0000	23.3383	14.9469	0.0000	0.0000	0.2899	0.0038
65	640.0000	650.0000	0.0892	0.0000	0.0000	0.0846	0.0000	0.0047	47.7087	14.2902	10.4658	49.8029	48.8431	13.7446	0.0000	0.0000	0.0000	1.4179	0.0000	3.4022	1.3077	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	50.3456	15.0753	11.1805	52.5542	51.5721	14.5630	0.0000	0.0000	0.0000	1.4560	0.0000	3.3567	1.3408	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	17.1104	6.0345	4.4244	18.1433	17.6732	4.1892	0.0000	0.0000	0.0000	0.7311	0.0000	4.2219	0.7112	0.0000	0.0000	0.2748	0.0029
66	650.0000	660.0000	0.0226	0.0000	0.0000	0.0178	0.0000	0.0048	78.7078	15.0648	15.4088	80.1366	80.2020	15.0249	0.0000	0.0000	0.0000	1.1287	0.0000	3.1034	0.9635	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	19.1082	19.7290	101.8093	101.9276	19.4718	0.0000	0.0000	0.0000	1.2417	0.0000	2.7430	1.0506	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	14.6900	4.7306	4.5345	15.4329	15.3739	1.3521	0.0000	0.0000	0.0000	0.7129	0.0000	4.4305	0.6425	0.0000	0.0000	0.2999	0.0062
67	660.0000	670.0000	0.0540	0.0000	0.0000	0.0427	0.0000	0.0113	56.9852	3.8778	5.7255	57.1170	57.2721	4.6363	0.0000	0.0000	0.0000	1.2218	0.0000	2.9298	1.1391	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	70.9497	4.1779	5.7562	71.0726	71.1828	4.7179	0.0000	0.0000	0.0000	1.3653	0.0000	2.7331	1.2610	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	46.6204	3.7987	5.7334	46.7749	46.9716	4.3268	0.0000	0.0000	0.0000	0.6774	0.0000	3.6760	0.6768	0.0000	0.0000	0.3256	0.0048
69	680.0000	690.0000	0.0500	0.0000	0.0000	0.0456	0.0000	0.0044	63.0534	4.6559	6.1574	63.2250	63.3533	4.2974	0.0000	0.0000	0.0000	1.9935	0.0000	3.6553	1.4824	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	69.0699	5.0010	6.9663	69.2508	69.4204	5.3199	0.0000	0.0000	0.0000	2.1393	0.0000	3.6356	1.5838	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	15.7715	7.4921	7.0701	17.4606	17.2837	6.3891	0.0000	0.0000	0.0000	0.4695	0.0000	3.8617	0.4221	0.0000	0.0000	0.2973	0.0041
70	690.0000	700.0000	0.0535	0.0000	0.0000	0.0320	0.0180	0.0035	107.9343	21.2525	16.9050	110.0067	109.2501	20.8260	0.0000	0.0000	0.0000	2.0435	0.0000	3.2288	1.8302	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	171.5864	4.3185	3.8482	171.6407	171.6295	2.2351	0.0000	0.0000	0.0000	1.6958	0.0000	2.7405	1.8233	0.0000	0.0000	100.0000	63.4366	52.4130	118.4238	112.9032	63.2169	0.0000	0.0000	0.0000	2.8754	0.0000	3.9247	2.0400	0.0000	0.0000	17.1539	4.8941	4.7239	17.8384	17.7925	2.2032	0.0000	0.0000	0.0000	0.9324	0.0000	4.1916	0.8117	0.0000	0.0000	0.2882	0.0039
71	700.0000	710.0000	0.0571	0.0000	0.0000	0.0539	0.0000	0.0031	57.3611	14.0429	12.1229	59.0550	58.6281	13.2947	0.0000	0.0000	0.0000	1.9194	0.0000	3.6433	1.8695	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	60.6806	14.8927	12.7897	62.4814	62.0138	14.1738	0.0000	0.0000	0.0000	2.0014	0.0000	3.6174	1.9501	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	16.3871	4.2183	4.5248	16.9214	17.0004	1.8628	0.0000	0.0000	0.0000	0.5058	0.0000	4.0903	0.4789	0.0000	0.0000	0.3181	0.0044
72	710.0000	720.0000	0.0349	0.0000	0.0000	0.0311	0.0000	0.0039	72.6596	9.7642	19.5723	73.3127	75.2495	19.3741	0.0000	0.0000	0.0000	0.3627	0.0000	2.7358	0.3836	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	81.7050	10.6738	22.3656	82.3993	84.7109	22.2072	0.0000	0.0000	0.0000	0.3636	0.0000	2.6097	0.3890	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	16.5240	5.0282	3.7537	17.2721	16.9450	3.3180	0.0000	0.0000	0.0000	0.3555	0.0000	3.7459	0.3401	0.0000	0.0000	0.3033	0.0031
73	720.0000	730.0000	0.0436	0.0000	0.0000	0.0000	0.0000	0.0436	89.0403	11.1031	10.1980	89.7299	89.6224	9.7043	0.0000	0.0000	0.0000	1.8700	0.0000	4.6810	1.9227	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	89.0403	11.1031	10.1980	89.7299	89.6224	9.7043	0.0000	0.0000	0.0000	1.8700	0.0000	4.6810	1.9227	0.0000	0.0000	0.2952	0.0052
74	730.0000	740.0000	0.0065	0.0000	0.0000	0.0020	0.0000	0.0045	38.4024	45.0168	18.8626	59.1714	42.7848	44.6238	0.0000	0.0000	0.0000	2.5130	0.0000	4.9024	2.2094	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	151.8264	68.7796	181.8000	121.3698	151.7347	0.0000	0.0000	0.0000	2.8754	0.0000	3.9247	2.0400	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	32.7371	7.9764	7.2418	33.6948	33.5285	4.9323	0.0000	0.0000	0.0000	2.3497	0.0000	5.3432	2.2858	0.0000	0.0000	0.3015	0.0030
75	740.0000	750.0000	0.0027	0.0000	0.0000	0.0280	0.0000	-0.0253	1310.0529	187.8445	174.2591	1323.4516	1321.5918	187.7047	0.0000	0.0000	0.0000	3.9942	0.0000	6.0301	0.4569	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	73.5218	4.3749	6.5913	73.6518	73.8167	5.3727	0.0000	0.0000	0.0000	1.8259	0.0000	3.0540	1.4045	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2839	0.0044
76	750.0000	760.0000	0.0264	0.0000	0.0000	0.0219	0.0000	0.0045	83.2555	7.8914	2.7795	83.6287	83.3019	7.3819	0.0000	0.0000	0.0000	0.2385	0.0000	2.7675	0.2544	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	15.0773	9.9826	101.1302	100.4970	14.8589	0.0000	0.0000	0.0000	0.0575	0.0000	2.5543	0.0903	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	49.9147	60.6712	28.9303	78.5651	57.6926	60.5333	0.0000	0.0000	0.0000	1.1106	0.0000	3.7946	1.0452	0.0000	0.0000	0.2841	0.0030
77	760.0000	770.0000	0.0032	0.0000	0.0000	0.0000	0.0000	0.0032	17.5621	4.5397	4.5566	18.1394	18.1436	1.3359	0.0000	0.0000	0.0000	0.5814	0.0000	4.3214	0.5288	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	17.5621	4.5397	4.5566	18.1394	18.1436	1.3359	0.0000	0.0000	0.0000	0.5814	0.0000	4.3214	0.5288	0.0000	0.0000	0.2841	0.0039
79	780.0000	790.0000	0.0024	0.0000	0.0000	-0.0003	0.0000	0.0027	3694.7327	172.8249	218.7943	3698.7725	3701.2053	201.1163	0.0000	0.0000	0.0000	36.4385	0.0000	69.1960	36.1579	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	18.8511	3.6268	4.6938	19.1969	19.4267	3.0111	0.0000	0.0000	0.0000	0.3727	0.0000	3.5888	0.3678	0.0000	0.0000	0.2694	0.0041
80	790.0000	800.0000	0.0022	0.0000	0.0000	0.0000	0.0000	0.0022	33.3574	6.5917	8.2703	34.0025	34.3674	7.4954	0.0000	0.0000	0.0000	0.7059	0.0000	3.3857	0.6210	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	33.3574	6.5917	8.2703	34.0025	34.3674	7.4954	0.0000	0.0000	0.0000	0.7059	0.0000	3.3857	0.6210	0.0000	0.0000	0.2549	0.0046
81	800.0000	810.0000	0.0175	0.0000	0.0000	0.0158	0.0000	0.0018	100.5323	20.5541	16.8828	102.6120	101.9401	19.9418	0.0000	0.0000	0.0000	1.3539	0.0000	4.6155	1.2892	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	111.7144	23.1917	19.2674	114.0963	113.3638	22.6327	0.0000	0.0000	0.0000	1.4146	0.0000	4.6695	1.3449	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	24.7909	7.2641	5.9590	25.8332	25.4970	5.8663	0.0000	0.0000	0.0000	0.8096	0.0000	4.1321	0.7901	0.0000	0.0000	0.2838	0.0041
82	810.0000	820.0000	0.0200	0.0000	0.0000	0.0187	0.0000	0.0013	85.9530	24.3299	29.3956	89.3301	90.8407	28.8450	0.0000	0.0000	0.0000	2.6430	0.0000	4.6963	1.9193	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	91.9621	25.7240	31.4341	95.4922	97.1861	30.9027	0.0000	0.0000	0.0000	2.7605	0.0000	4.7119	1.9953	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	25.8225	5.8417	4.6132	26.4751	26.2314	3.5324	0.0000	0.0000	0.0000	0.9679	0.0000	4.4736	0.8355	0.0000	0.0000	0.2819	0.0050
83	820.0000	830.0000	0.0111	0.0000	0.0000	0.0084	0.0000	0.0027	75.7074	18.5080	19.5032	77.9369	78.1792	18.6414	0.0000	0.0000	0.0000	2.2725	0.0000	4.7882	2.2399	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	24.6931	24.9787	103.0036	103.0725	24.1418	0.0000	0.0000	0.0000	2.9100	0.0000	4.9641	2.8700	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	19.4607	4.2652	4.5790	19.9226	19.9921	1.7307	0.0000	0.0000	0.0000	0.3016	0.0000	4.2445	0.2921	0.0000	0.0000	0.2725	0.0037
85	840.0000	850.0000	0.1463	0.0000	0.0000	0.0000	0.0400	0.1063	76.9166	20.2870	18.1034	79.5470	79.0183	19.9872	0.0000	0.0000	0.0000	0.4337	0.0000	3.4230	0.4123	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	25.6115	20.5951	103.2277	102.0988	25.4378	0.0000	0.0000	0.0000	1.2417	0.0000	2.4947	1.0506	0.0000	0.0000	98.9372	18.3309	17.2029	100.6210	100.4217	17.9373	0.0000	0.0000	0.0000	0.1298	0.0000	3.7721	0.1722	0.0000	0.0000	0.2611	0.0040
86	850.0000	860.0000	0.0136	0.0000	0.0000	0.0108	0.0000	0.0027	80.4404	13.2070	5.4451	81.5173	80.6244	12.8087	0.0000	0.0000	0.0000	1.2748	0.0000	2.7442	1.0981	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	21.7198	13.3769	102.3316	100.8907	21.5178	0.0000	0.0000	0.0000	1.2417	0.0000	2.4672	1.0506	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	50.2349	30.0616	22.0031	58.5427	54.8424	29.7547	0.0000	0.0000	0.0000	1.4059	0.0000	3.8384	1.2854	0.0000	0.0000	0.2806	0.0023
87	860.0000	870.0000	0.1353	0.0000	0.0000	0.0538	0.0000	0.0815	71.3049	4.4590	6.3775	71.4442	71.5895	4.5798	0.0000	0.0000	0.0000	2.0124	0.0000	3.5505	1.7963	0.0000	0.0873	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	15.7029	12.0625	101.2254	100.7249	14.5913	0.0000	0.0000	0.0000	2.8000	0.0000	4.5527	2.2600	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	98.2617	3.5768	13.9293	98.3268	99.2441	13.4631	0.0000	0.0000	0.0000	1.4924	0.0000	2.8888	1.4902	0.0000	0.1449	0.2551	0.0037
89	880.0000	890.0000	0.0020	0.0000	0.0000	0.0000	0.0000	0.0020	23.7837	7.8420	4.8125	25.0432	24.2657	6.7929	0.0000	0.0000	0.0000	0.7143	0.0000	3.7923	0.6793	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	23.7837	7.8420	4.8125	25.0432	24.2657	6.7929	0.0000	0.0000	0.0000	0.7143	0.0000	3.7923	0.6793	0.0000	0.0000	0.2478	0.0044
91	900.0000	910.0000	0.0018	0.0000	0.0000	0.0000	0.0000	0.0018	39.3413	3.6907	3.6361	39.5140	39.5090	0.5046	0.0000	0.0000	0.0000	0.5632	0.0000	3.5790	0.4900	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	39.3413	3.6907	3.6361	39.5140	39.5090	0.5046	0.0000	0.0000	0.0000	0.5632	0.0000	3.5790	0.4900	0.0000	0.0000	0.2351	0.0030
92	910.0000	920.0000	0.0013	0.0000	0.0000	0.0000	0.0000	0.0013	27.4749	4.7788	6.8033	27.8874	28.3047	5.3606	0.0000	0.0000	0.0000	0.5268	0.0000	4.1946	0.5211	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	27.4749	4.7788	6.8033	27.8874	28.3047	5.3606	0.0000	0.0000	0.0000	0.5268	0.0000	4.1946	0.5211	0.0000	0.0000	0.2676	0.0042
93	920.0000	930.0000	0.0218	0.0000	0.0000	0.0214	0.0000	0.0004	69.4698	6.4805	6.8580	69.7714	69.8075	3.1725	0.0000	0.0000	0.0000	2.3614	0.0000	5.0629	2.4274	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	70.7703	6.5918	7.0281	71.0767	71.1185	3.4832	0.0000	0.0000	0.0000	2.3687	0.0000	5.0791	2.4464	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	51.5991	14.1964	12.0508	53.5164	52.9876	13.3390	0.0000	0.0000	0.0000	1.9757	0.0000	4.2067	1.4175	0.0000	0.0000	0.2441	0.0031
